age,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days
37,10,4.76,52.55,10,5,7,7,1,0,40,4,3,0,1.0,0.17,78.11,218
54,8,18.69,54.17,11,6,3,21,0,1,19,5,2,2,4.0,0.46,49.34,508
44,6,23.92,73.37,10,3,5,8,0,1,41,8,3,1,4.0,0.22,56.19,1056
59,6,21.56,36.29,10,7,4,22,1,1,44,7,2,2,3.0,0.64,82.26,871
38,7,8.04,70.09,14,4,4,14,0,0,27,8,3,2,1.0,0.62,32.52,706
19,10,25.19,49.8,9,1,3,7,0,0,3,6,2,2,4.0,0.06,62.52,763
33,2,14.13,11.76,16,4,5,13,0,0,35,4,1,3,3.0,0.64,58.92,980
36,5,11.67,46.4,10,3,3,21,0,0,40,8,3,1,5.0,0.66,83.28,115
21,10,6.05,29.69,8,8,2,10,0,0,35,5,4,2,2.0,0.57,52.99,151
27,8,26.01,52.02,9,4,3,16,0,0,18,9,4,3,4.0,0.01,53.21,620
39,7,12.35,40.09,12,5,4,24,0,0,41,8,5,2,1.0,0.02,52.36,51
29,5,8.93,65.47,14,2,6,21,0,0,18,5,2,4,4.0,0.62,100.0,52
19,9,12.36,31.2,8,4,4,4,0,0,22,7,6,2,4.0,0.31,72.95,562
19,6,1.77,5.0,10,0,6,15,1,1,4,4,4,4,4.0,0.9,40.68,475
58,6,43.3,59.32,10,1,3,21,0,0,28,12,1,0,2.0,0.01,41.24,178
51,10,10.42,50.93,13,6,2,7,0,0,2,1,3,1,4.0,0.95,66.63,340
35,10,8.16,53.76,14,3,1,12,1,0,14,11,5,2,4.0,0.94,62.59,251
33,11,7.64,12.93,12,3,1,19,0,0,4,9,1,3,4.0,0.87,86.78,465
36,8,21.45,47.8,16,6,4,11,1,0,31,5,4,3,3.0,0.74,57.99,775
42,11,6.73,33.49,6,6,6,3,1,0,0,10,5,2,4.0,0.71,82.31,781
47,7,5.62,46.92,6,4,5,12,2,0,35,7,2,0,4.0,0.07,55.63,1018
23,7,20.16,40.28,18,6,0,3,1,0,35,5,3,1,3.0,0.17,62.43,343
44,11,30.79,80.52,7,3,4,18,1,1,35,3,3,2,3.0,0.6,82.14,19
32,9,16.39,74.9,8,5,0,8,1,0,39,4,5,5,5.0,0.21,85.9,173
48,10,10.78,53.07,12,6,2,10,0,0,8,6,7,4,3.0,0.47,82.3,1048
39,6,2.3,19.0,9,4,6,22,0,0,18,2,4,2,1.0,0.79,74.5,627
29,10,9.26,22.89,11,4,2,4,1,0,7,8,7,4,4.0,0.96,56.31,199
27,12,3.87,32.78,13,8,2,16,0,0,3,3,2,2,4.0,0.16,66.14,875
38,6,32.13,39.62,10,2,3,22,1,0,6,3,2,2,3.0,0.83,30.11,1072
48,6,6.63,50.6,14,6,4,10,0,0,33,3,1,2,5.0,0.19,60.83,126
53,7,9.16,55.26,6,4,6,8,0,0,1,8,2,1,4.0,0.21,71.1,840
27,16,4.13,69.19,12,7,8,16,1,0,5,8,5,2,4.0,0.06,57.3,427
36,3,5.67,21.22,16,2,4,15,0,0,18,2,5,2,4.0,0.07,58.23,909
40,10,19.92,29.12,16,7,3,18,1,0,0,8,5,3,4.0,0.73,32.44,603
27,9,8.72,63.88,14,6,4,24,1,0,29,8,4,2,5.0,0.08,95.77,738
44,10,15.1,63.43,11,8,4,10,2,0,25,4,2,3,4.0,0.45,52.74,89
19,7,34.52,44.02,16,10,4,12,0,1,40,4,1,2,5.0,0.47,60.74,1020
28,6,6.37,53.86,11,7,4,5,0,0,14,4,2,3,4.0,0.82,85.22,670
25,8,4.17,22.55,11,3,1,24,1,2,4,4,3,4,3.0,0.5,52.05,1094
36,7,29.22,79.18,11,8,4,20,0,0,5,5,7,2,3.0,0.98,75.95,797
33,9,2.8,35.03,4,4,7,6,0,0,0,8,3,4,4.0,0.27,51.82,415
21,9,10.1,58.32,14,6,10,4,0,0,41,9,3,2,4.0,0.86,77.82,117
31,11,15.35,24.59,3,5,2,14,2,0,42,7,3,1,3.0,0.93,28.44,382
39,6,16.63,57.74,9,1,4,7,0,0,13,7,2,2,4.0,0.94,73.9,1152
34,8,15.13,72.32,9,6,3,24,0,0,26,5,2,4,5.0,0.55,87.64,1023
43,12,5.43,45.59,10,6,0,22,0,0,6,6,3,5,2.0,0.42,66.14,78
52,12,4.4,11.68,6,7,4,9,0,0,14,6,4,3,4.0,0.46,69.7,276
53,9,19.21,19.71,13,7,3,10,0,0,26,5,2,1,4.0,0.89,83.19,1030
47,9,11.69,54.78,12,8,3,17,0,0,29,6,5,3,4.0,0.04,48.07,17
38,6,9.08,68.16,8,2,4,21,0,0,1,5,3,2,4.0,0.98,45.77,751
37,6,19.83,57.84,14,3,8,4,0,0,13,7,3,1,3.0,0.17,44.1,866
59,8,8.16,54.05,7,6,9,7,0,0,21,9,3,4,4.0,0.3,53.77,90
43,7,11.95,73.11,7,4,3,10,0,1,33,7,1,0,3.0,0.69,62.87,939
29,7,1.16,58.32,9,4,4,12,0,0,25,3,2,0,4.0,0.26,78.77,724
25,13,18.78,37.73,7,3,2,10,0,0,35,7,2,0,4.0,0.02,73.38,121
52,8,3.5,12.41,5,1,8,5,0,1,38,7,5,2,4.0,0.34,39.71,944
46,9,19.92,41.72,17,5,3,9,0,0,37,8,2,4,4.0,0.53,67.16,205
59,11,14.58,63.53,7,8,3,18,0,0,43,2,3,3,2.0,0.07,70.8,212
24,7,5.77,44.3,11,6,6,18,0,0,38,8,2,0,4.0,0.1,63.64,1030
27,11,17.43,53.28,9,8,8,18,1,0,25,7,2,2,3.0,0.43,70.98,409
56,5,24.42,57.52,19,9,2,20,0,1,28,8,2,2,4.0,0.04,78.16,351
37,9,11.41,48.78,15,6,3,13,0,0,32,2,0,4,2.0,0.06,47.75,115
45,9,17.96,55.01,11,6,3,20,0,0,29,7,5,1,4.0,0.81,71.02,445
31,5,9.33,26.68,9,5,4,7,2,0,31,8,2,4,2.0,0.12,40.77,277
29,12,19.15,48.1,15,3,5,18,1,0,0,7,3,2,2.0,0.49,56.1,7
25,12,17.69,23.46,17,3,4,23,1,0,28,7,5,1,3.0,0.9,72.13,510
24,6,18.08,47.23,13,4,8,4,0,0,10,5,4,3,4.0,0.92,61.31,1166
22,10,16.81,63.69,9,4,2,16,0,1,30,7,2,4,5.0,0.11,60.15,525
18,7,7.84,60.03,11,5,5,16,0,0,42,7,2,2,4.0,0.51,61.4,258
26,13,18.08,39.52,22,11,8,6,0,0,29,3,4,1,4.0,0.2,64.16,122
35,12,25.93,47.63,8,7,6,15,0,0,38,8,0,0,3.0,0.54,59.12,210
59,7,5.65,33.87,10,4,3,24,0,0,8,5,3,0,5.0,0.89,61.17,1089
27,8,20.47,16.24,14,3,0,3,2,1,17,4,2,3,4.0,0.71,45.53,191
18,14,11.29,49.7,15,11,5,15,1,0,37,5,3,2,3.0,0.86,75.8,149
37,5,4.81,13.81,13,4,4,3,0,1,24,5,5,2,4.0,0.51,74.92,830
46,5,9.51,18.2,12,6,1,19,1,0,1,6,2,4,5.0,0.1,52.85,572
19,7,13.53,37.18,11,5,5,19,0,0,29,8,1,3,2.0,0.02,51.39,945
43,3,4.26,64.1,11,2,10,16,0,1,31,11,3,1,3.0,0.09,49.91,1119
28,12,10.72,56.58,13,6,10,23,0,0,23,3,4,1,3.0,0.03,67.14,1075
42,2,8.35,92.55,18,9,5,11,0,0,33,6,3,1,4.0,0.46,75.88,40
51,13,2.75,82.98,7,7,4,17,0,0,7,7,4,1,1.0,0.7,39.55,767
58,8,12.38,57.37,15,6,2,6,0,1,43,3,0,3,3.0,0.67,45.44,399
18,10,6.95,38.89,14,8,3,24,0,0,16,7,5,0,3.0,0.52,59.93,259
48,8,9.44,43.4,15,8,4,22,0,0,1,8,1,1,5.0,0.15,69.33,1171
55,3,17.56,29.73,12,8,5,23,1,0,6,10,2,2,4.0,0.9,60.28,483
39,7,30.59,13.82,14,4,9,10,0,0,17,4,3,4,4.0,0.07,56.31,669
19,2,8.8,62.56,18,6,4,24,0,0,16,10,3,0,4.0,0.03,50.77,899
18,12,6.29,42.0,14,1,5,6,0,0,24,5,4,1,4.0,0.25,67.99,664
41,8,11.98,63.61,11,5,5,13,0,0,41,11,4,1,5.0,0.29,88.66,412
53,13,16.22,69.06,12,6,3,24,0,1,22,4,1,3,1.0,0.47,57.71,1147
53,8,15.95,47.85,6,4,2,8,2,0,29,4,1,3,3.0,0.2,50.95,850
51,4,23.02,21.93,11,3,7,5,0,0,9,5,2,2,3.0,0.24,64.42,189
26,9,3.73,57.32,9,5,2,5,1,1,6,3,2,0,4.0,0.85,61.48,336
29,6,34.57,42.57,7,7,6,16,0,1,27,3,2,1,3.0,0.88,61.81,982
37,10,12.64,49.38,11,5,4,8,0,2,8,6,2,0,5.0,0.49,61.13,386
21,12,45.1,62.6,14,6,5,14,1,0,43,5,3,2,3.0,0.79,59.22,799
32,8,13.55,53.86,9,5,3,13,0,1,15,9,4,3,4.0,0.36,67.32,606
21,12,13.85,44.31,8,10,2,21,0,0,2,6,2,0,4.0,0.13,86.08,1172
22,11,33.9,18.52,10,7,6,14,0,0,2,3,2,2,3.0,0.8,74.16,965
27,6,8.61,52.91,15,9,6,12,1,0,26,12,1,3,3.0,0.88,48.75,163
57,10,39.15,50.29,10,3,2,23,1,0,6,3,4,1,4.0,0.38,46.91,650
53,14,11.69,43.05,10,4,2,19,0,0,39,1,1,2,3.0,0.52,45.01,616
52,13,15.39,32.59,9,1,12,5,1,0,10,9,3,0,5.0,0.39,67.52,55
18,6,4.41,54.09,12,4,6,23,0,0,19,6,0,3,3.0,0.79,57.78,620
35,8,26.34,61.99,7,2,6,3,0,0,32,7,4,4,4.0,0.93,82.61,224
48,11,26.56,63.21,14,6,3,24,2,0,13,4,1,1,5.0,0.79,45.41,340
23,7,9.48,55.43,9,8,3,20,0,0,36,3,2,3,4.0,0.11,62.01,449
23,14,11.92,23.04,17,9,6,21,0,0,21,7,1,1,5.0,0.61,56.86,609
59,7,15.03,65.72,3,8,3,11,1,0,37,5,0,2,5.0,0.65,81.28,884
36,8,21.42,83.51,16,6,3,24,1,0,40,3,3,2,3.0,0.06,73.03,294
49,10,7.45,5.63,13,1,7,8,0,0,6,4,3,2,4.0,0.59,56.43,431
59,8,4.62,15.66,13,3,1,6,1,0,32,8,6,3,3.0,0.76,49.83,118
47,9,13.05,28.1,15,4,5,6,0,0,2,9,1,1,4.0,0.69,71.91,1114
43,14,5.87,63.43,8,9,5,5,1,1,13,9,1,3,5.0,0.81,49.03,1122
20,11,1.92,71.2,8,8,2,17,0,0,11,4,4,1,3.0,0.56,78.28,518
50,10,7.33,20.92,10,4,3,4,0,0,18,6,2,6,5.0,0.97,74.21,1165
48,4,4.88,49.0,16,4,3,17,0,0,34,5,3,1,3.0,0.96,77.71,306
37,7,10.8,58.93,12,7,5,12,0,0,30,6,3,0,2.0,0.61,59.83,480
21,6,6.94,35.21,10,8,1,14,1,0,34,7,2,2,1.0,0.87,29.35,1157
49,15,12.57,38.67,6,15,4,8,1,0,43,3,3,1,3.0,0.41,57.19,920
35,10,7.31,56.26,11,5,1,13,1,0,24,10,0,6,5.0,0.56,66.05,1043
27,9,12.79,63.97,11,7,4,24,0,1,42,6,2,3,4.0,0.5,76.71,187
39,15,15.52,41.9,11,4,4,3,0,0,10,8,2,1,3.0,0.08,79.56,968
34,11,7.45,33.35,12,5,4,21,0,0,34,5,3,1,4.0,0.1,65.3,327
59,15,1.55,7.43,16,5,2,16,1,0,21,5,3,2,3.0,0.84,57.27,1097
21,11,18.8,53.39,9,5,0,19,1,1,20,3,6,3,3.0,0.98,82.47,712
54,7,9.15,51.69,5,5,3,18,0,0,15,10,3,1,4.0,0.29,67.5,410
24,3,13.18,34.17,10,7,4,7,0,0,8,6,0,4,2.0,0.26,65.32,570
25,10,24.79,52.01,13,6,4,18,0,1,8,5,2,3,4.0,0.01,69.04,572
18,2,14.11,21.99,6,2,5,12,1,0,15,3,1,4,5.0,0.16,76.99,166
25,8,12.23,21.16,9,6,2,5,1,0,35,2,6,2,4.0,0.31,67.1,804
36,7,14.25,42.56,14,5,9,18,0,0,19,11,0,0,1.0,0.91,62.62,894
34,10,11.84,45.57,9,6,2,9,0,0,31,6,1,2,4.0,0.73,72.31,876
58,3,3.67,69.89,21,5,5,21,1,0,20,5,1,1,4.0,0.5,66.29,1172
26,13,23.72,67.08,11,5,2,19,0,1,38,6,4,2,4.0,0.1,84.26,947
33,7,10.67,94.26,13,4,1,3,1,0,16,5,3,2,4.0,0.39,57.13,370
54,6,14.6,53.56,15,8,6,24,1,1,41,7,2,3,3.0,0.25,64.02,791
44,8,20.61,61.8,8,5,3,7,0,0,16,6,1,1,3.0,0.0,69.69,186
19,3,13.03,47.63,10,6,2,18,0,0,19,4,3,3,4.0,0.94,54.1,146
53,6,8.78,40.7,17,6,4,22,0,0,27,5,1,5,5.0,0.58,59.08,335
29,15,15.42,10.48,13,9,2,6,0,0,32,4,1,2,4.0,0.11,64.2,1170
52,7,14.23,36.0,15,2,6,14,0,0,7,4,2,3,4.0,0.06,73.94,435
48,6,11.24,81.96,14,3,2,13,1,0,39,8,2,1,3.0,0.8,38.98,525
36,10,6.88,36.51,9,4,3,5,1,0,31,5,1,3,3.0,0.87,61.97,901
43,6,11.79,16.62,13,2,4,21,0,1,2,8,5,1,4.0,0.87,62.18,1075
53,14,34.69,63.39,19,7,6,5,0,0,38,4,3,3,4.0,0.62,79.84,813
21,8,8.43,19.29,16,6,1,12,0,0,30,4,5,1,4.0,0.44,69.4,261
48,3,4.3,53.46,14,4,3,17,1,0,1,6,2,5,1.0,0.78,31.23,815
30,5,3.33,38.77,6,4,0,17,0,0,36,7,4,4,4.0,0.28,100.0,646
56,10,9.16,59.41,7,12,3,19,0,0,14,7,5,0,4.0,0.37,46.25,752
21,10,3.98,29.55,12,7,7,17,0,0,19,0,4,0,3.0,0.88,50.21,290
57,4,13.39,51.14,14,7,2,15,1,0,5,6,5,0,3.0,0.05,58.73,402
30,9,9.96,43.32,14,7,5,3,0,1,25,6,8,4,3.0,0.18,63.08,406
58,9,18.66,86.81,16,3,2,20,0,0,15,5,1,3,4.0,0.71,63.51,836
26,5,12.23,49.54,13,4,4,22,0,0,5,6,1,0,5.0,0.35,83.34,928
19,5,4.51,47.01,8,4,4,22,1,2,28,8,1,2,4.0,0.93,61.86,258
52,7,12.11,41.54,5,1,3,17,1,0,15,9,0,2,5.0,0.01,56.38,1119
29,6,23.02,62.3,16,4,5,14,0,1,11,6,2,0,3.0,0.27,54.01,761
34,11,6.86,67.97,11,6,3,9,0,0,14,6,2,1,2.0,0.35,77.1,255
21,9,6.35,22.58,11,4,4,23,1,0,27,11,6,3,4.0,0.33,63.05,500
31,11,25.59,42.35,8,8,4,3,3,1,29,9,8,2,3.0,0.68,74.06,1039
38,7,9.86,22.61,15,6,4,7,1,0,34,2,4,1,3.0,0.58,52.56,52
58,3,15.84,75.16,8,2,6,23,1,1,18,4,3,3,4.0,0.89,50.8,567
25,8,5.62,31.17,15,6,3,4,3,0,33,5,4,1,2.0,0.54,53.52,907
50,11,3.85,42.17,13,5,4,14,0,0,2,5,5,2,1.0,0.56,81.43,446
45,7,23.86,70.38,7,3,3,18,0,0,25,9,1,0,4.0,0.68,55.49,765
20,7,20.09,71.84,10,4,7,5,1,0,16,9,4,2,3.0,0.49,73.12,802
31,5,15.75,44.49,13,2,2,16,1,1,0,4,3,1,5.0,0.79,56.41,352
36,11,1.12,65.88,9,4,2,11,1,0,18,3,7,2,5.0,0.6,49.41,289
23,10,5.12,40.44,10,5,4,13,0,0,42,7,5,0,3.0,0.31,45.81,836
53,3,36.27,35.12,8,4,7,8,0,0,21,5,3,3,5.0,0.41,55.49,112
37,7,8.24,38.04,9,4,6,16,0,0,41,4,3,2,4.0,0.71,34.09,753
18,8,26.37,43.2,15,7,3,3,0,1,14,6,2,2,4.0,0.53,62.37,511
27,4,16.73,41.83,17,9,2,12,1,0,1,6,5,0,4.0,0.95,64.36,688
30,8,4.77,28.09,10,5,5,20,0,0,22,8,6,0,3.0,0.87,59.81,19
29,5,27.37,36.55,9,6,5,7,2,0,35,6,5,2,3.0,0.8,61.32,120
28,5,21.96,52.44,13,7,2,20,1,1,30,3,3,1,4.0,0.99,66.29,655
53,6,6.1,5.0,12,3,6,3,1,0,2,4,2,4,4.0,0.23,71.19,475
34,10,12.4,71.27,11,7,1,21,0,0,8,4,4,1,5.0,0.32,42.73,1008
46,6,9.61,72.91,10,4,2,5,1,0,16,4,4,2,4.0,0.35,71.33,510
20,6,13.86,26.72,14,0,4,12,0,0,31,4,2,3,4.0,0.86,65.18,22
46,11,31.83,33.05,15,5,4,6,1,1,10,4,2,4,4.0,0.45,47.36,80
27,9,6.01,51.95,10,8,9,16,0,1,18,4,2,0,2.0,0.78,69.56,16
36,9,16.39,48.88,12,5,2,23,0,0,6,4,4,2,3.0,0.36,63.89,551
21,10,12.43,46.42,9,2,1,8,0,0,29,7,4,1,5.0,0.9,77.88,212
55,8,11.35,47.33,8,3,5,21,0,0,13,9,2,5,2.0,0.07,88.56,1072
29,8,5.11,54.57,10,6,4,13,0,1,2,6,1,5,3.0,0.06,91.6,290
48,8,7.94,49.26,19,4,3,6,0,0,40,8,3,2,4.0,0.91,83.42,553
19,6,9.2,50.02,13,7,3,13,0,0,24,5,3,1,1.0,0.07,65.01,623
18,7,3.74,38.35,12,4,3,5,1,0,20,2,4,0,4.0,0.23,61.1,629
34,9,7.07,52.41,4,4,3,15,0,1,24,4,1,3,4.0,0.65,51.75,448
42,5,21.18,70.23,17,8,5,12,1,0,32,7,2,1,5.0,0.7,57.84,696
22,9,12.23,53.2,8,4,5,15,1,0,36,10,1,1,4.0,0.43,61.98,629
31,11,19.35,25.62,10,13,4,16,1,0,13,7,3,0,5.0,0.66,18.34,545
27,3,6.27,49.23,13,2,5,6,0,0,13,8,2,3,3.0,0.21,50.72,222
38,7,2.43,61.27,9,4,4,17,0,0,25,4,2,2,3.0,0.85,56.0,795
42,13,2.63,51.6,10,2,4,9,0,0,32,5,4,0,5.0,0.1,55.3,374
52,11,3.82,49.21,11,3,6,13,0,0,38,8,1,1,2.0,0.74,49.16,568
20,13,17.66,55.47,18,4,2,22,0,1,21,3,3,0,4.0,0.26,39.63,562
35,5,15.32,35.98,9,5,4,24,0,0,14,3,3,1,3.0,0.95,71.89,41
53,5,28.15,34.56,12,6,6,4,0,0,11,8,2,1,3.0,0.67,55.48,636
56,7,17.59,24.04,10,2,2,18,0,0,1,8,5,4,5.0,0.88,62.44,100
50,14,6.07,56.97,8,5,5,7,0,0,43,7,1,1,3.0,0.79,38.29,1068
34,11,1.2,57.1,11,5,3,4,0,0,19,4,3,5,4.0,0.7,51.56,718
57,9,7.3,55.74,8,7,2,3,1,0,21,5,4,3,2.0,0.95,23.07,255
23,6,19.83,41.03,13,4,7,20,1,1,23,2,5,1,4.0,0.59,49.86,882
51,9,6.68,42.86,11,9,9,22,1,0,1,5,2,4,4.0,0.07,53.74,880
43,6,10.8,44.96,10,5,4,24,0,0,41,2,6,2,1.0,0.93,92.22,780
59,9,20.98,43.07,9,3,4,3,0,0,3,5,6,2,3.0,0.91,65.73,165
48,5,12.47,56.19,11,5,6,15,0,0,14,7,2,2,5.0,0.0,91.66,880
45,10,6.32,36.71,15,7,6,3,0,1,9,3,2,0,3.0,0.51,49.41,842
53,6,13.94,40.5,5,5,3,10,1,0,2,10,2,0,4.0,0.6,51.72,245
30,7,4.27,70.28,14,7,4,19,0,0,13,6,4,6,3.0,0.56,87.07,40
38,13,13.45,26.12,12,2,1,18,1,0,23,10,3,3,3.0,0.69,97.82,1152
43,6,5.49,86.35,9,4,4,4,0,0,31,8,5,0,4.0,0.06,54.58,864
48,9,2.26,34.96,13,4,2,20,0,1,2,5,5,2,5.0,0.44,73.81,484
33,8,14.37,72.51,10,7,2,11,0,1,0,7,4,1,2.0,0.48,31.68,715
48,11,9.12,13.74,6,5,2,21,0,0,38,7,1,4,3.0,0.75,33.1,1063
30,5,7.01,26.98,14,1,4,14,0,0,9,6,2,0,4.0,0.19,75.13,366
47,8,7.12,43.47,13,6,9,6,1,0,1,4,0,3,3.0,0.82,40.86,1114
49,6,17.7,58.9,14,1,3,14,0,0,27,5,3,4,4.0,0.91,54.35,952
22,10,4.22,46.2,9,3,0,16,0,0,34,7,1,2,4.0,0.13,72.83,680
29,4,7.31,33.32,12,4,3,5,1,0,9,12,9,3,4.0,0.33,66.72,1115
56,7,3.44,40.46,13,5,4,6,0,1,31,8,3,2,4.0,0.54,56.72,781
58,6,2.55,60.81,6,5,2,8,0,0,4,10,4,2,5.0,0.03,80.17,738
54,7,23.8,58.2,16,4,5,18,0,0,1,1,2,1,4.0,0.04,57.02,216
21,4,14.49,76.33,11,4,4,18,0,0,34,4,3,3,1.0,0.97,78.65,669
59,4,25.11,42.1,12,4,2,9,1,0,5,10,1,2,5.0,0.08,28.67,24
46,11,11.05,67.72,14,5,4,14,0,0,44,4,3,3,5.0,0.05,51.89,821
58,6,8.31,39.94,17,0,4,21,0,0,39,5,2,1,2.0,0.69,33.0,859
22,2,14.06,78.38,13,7,7,21,1,0,7,3,7,0,3.0,0.33,64.88,148
28,9,11.04,45.91,12,6,4,23,2,0,30,6,1,4,3.0,0.25,65.45,281
47,7,5.15,5.0,14,4,5,22,0,0,12,3,2,2,4.0,0.49,67.32,910
26,16,22.15,26.13,14,3,2,13,1,0,42,4,5,5,4.0,0.63,56.34,905
45,11,12.63,43.88,12,2,6,22,1,0,39,6,0,2,3.0,0.47,89.59,1020
39,13,5.26,37.38,10,6,4,15,0,1,28,3,3,3,4.0,0.96,81.26,592
28,9,5.64,67.73,12,8,7,22,0,0,17,3,5,6,3.0,0.72,24.78,411
38,13,30.54,49.01,16,9,7,8,0,0,8,7,5,1,4.0,0.3,78.7,928
23,5,15.48,54.93,15,9,8,22,0,0,17,9,2,0,5.0,0.27,81.85,1129
43,7,11.29,65.89,12,8,3,24,0,1,1,8,5,2,3.0,0.15,74.76,949
33,4,17.93,31.05,20,4,5,10,0,0,17,7,2,5,4.0,0.65,63.65,316
31,4,12.83,58.69,6,2,2,14,1,0,44,5,0,3,3.0,0.77,61.53,1009
52,6,9.07,50.63,11,6,5,15,1,0,42,3,5,1,4.0,0.42,86.7,614
59,10,20.16,74.1,10,4,5,15,1,0,10,1,3,2,4.0,0.17,64.21,994
53,16,8.54,56.23,12,2,3,13,0,0,23,5,3,1,4.0,0.19,54.86,470
39,9,12.63,53.47,9,8,3,21,0,1,7,2,3,1,4.0,0.76,31.54,671
19,11,14.27,40.13,10,4,3,24,0,0,32,2,2,3,4.0,0.09,63.54,928
30,12,27.54,55.75,15,5,4,9,0,0,21,6,1,3,4.0,0.55,33.12,112
28,4,2.59,77.92,11,3,4,12,1,0,8,4,1,2,4.0,0.51,88.4,877
29,9,8.78,50.82,16,3,7,9,0,0,40,6,7,2,3.0,0.86,72.22,139
50,4,13.64,65.32,17,3,3,14,0,0,41,10,2,3,4.0,0.55,61.44,1000
39,4,14.54,58.34,15,8,6,7,0,1,28,6,2,0,3.0,0.55,64.1,554
26,10,7.33,39.71,13,3,5,10,0,1,3,8,3,2,4.0,0.11,42.26,823
24,5,9.69,37.06,8,7,3,14,0,0,6,4,3,0,5.0,0.39,76.73,88
34,6,3.8,12.34,15,4,4,23,0,0,36,11,3,2,4.0,0.53,82.45,883
27,13,6.93,40.25,15,5,5,12,0,0,19,10,4,1,4.0,0.17,73.75,733
55,7,11.72,58.68,7,2,5,10,0,0,30,3,1,1,3.0,0.55,77.97,816
56,7,18.88,32.72,8,4,5,24,0,0,5,4,4,2,3.0,0.01,72.08,954
42,11,7.93,5.0,5,8,4,16,1,0,38,9,2,0,3.0,0.61,69.65,526
44,6,8.97,26.16,9,4,6,10,1,0,26,5,2,1,5.0,0.09,54.17,671
47,11,9.87,29.61,14,4,3,3,0,0,18,9,0,3,4.0,0.95,44.17,648
47,7,8.9,33.04,18,1,5,11,1,0,44,5,4,1,5.0,0.82,49.31,42
51,10,0.29,66.79,8,2,4,23,0,1,23,4,3,2,4.0,0.69,80.16,1015
50,7,10.06,31.29,10,7,2,16,0,0,14,3,1,1,3.0,0.36,43.18,393
49,5,30.96,5.0,10,3,5,20,0,0,2,3,4,2,4.0,0.18,54.21,501
59,6,19.96,55.35,18,0,2,20,0,0,8,10,5,3,4.0,0.71,73.78,427
29,8,13.95,69.02,14,7,3,11,0,0,21,3,4,1,1.0,1.0,70.56,602
58,7,15.78,45.35,14,4,4,14,0,0,3,5,6,1,2.0,0.79,51.91,392
40,3,20.38,66.56,10,5,5,20,1,0,23,3,4,0,4.0,0.17,62.76,756
46,4,18.89,35.09,14,4,3,11,0,0,4,6,3,3,3.0,0.96,78.59,970
18,11,5.31,60.05,13,3,8,6,0,1,4,4,1,1,5.0,0.27,86.96,47
37,3,6.76,26.47,12,5,5,6,0,0,40,5,2,3,4.0,0.72,70.05,269
27,8,11.29,49.06,11,2,7,14,0,0,17,7,3,5,1.0,0.94,75.26,552
36,8,8.81,36.23,16,6,2,12,0,0,15,6,3,0,3.0,0.51,70.53,547
40,7,13.98,65.4,10,5,7,6,1,0,33,8,1,2,4.0,0.38,71.73,309
38,4,20.04,19.98,7,6,6,16,0,0,24,5,3,0,4.0,0.61,65.89,472
52,11,6.46,52.97,15,5,3,17,0,0,27,7,2,1,3.0,0.72,81.16,1111
49,10,6.22,35.71,9,3,2,15,1,1,32,10,3,1,4.0,0.94,65.38,308
27,8,4.79,56.26,12,6,5,12,0,0,4,4,0,2,4.0,0.83,100.0,131
19,2,17.82,43.82,12,6,4,22,0,2,12,6,2,2,4.0,0.89,69.12,795
53,7,28.93,57.68,6,7,6,22,1,0,40,4,3,4,5.0,0.88,61.08,625
23,14,3.93,62.2,16,1,8,10,0,0,7,5,3,4,4.0,0.7,55.45,325
34,11,15.11,52.9,11,5,1,22,0,0,27,9,1,1,5.0,0.88,63.5,493
32,5,9.54,47.88,15,5,0,3,0,0,35,5,2,1,5.0,0.31,82.66,74
53,8,17.88,45.65,9,5,1,21,0,0,11,6,7,1,4.0,0.43,46.3,1026
41,9,6.74,55.76,14,3,6,7,0,0,25,8,1,3,4.0,0.65,61.57,658
57,8,9.04,43.39,14,5,3,4,0,0,0,5,1,2,5.0,0.07,56.38,686
46,13,1.54,69.68,9,2,2,20,0,0,36,4,5,2,5.0,0.0,86.12,1062
31,10,11.68,50.89,10,4,5,21,0,0,33,8,2,3,4.0,0.02,46.7,511
19,7,22.09,29.33,5,4,2,15,1,1,44,3,4,7,5.0,0.24,63.17,370
39,8,7.81,50.65,18,6,5,5,0,0,2,8,5,0,1.0,0.55,92.45,907
23,7,12.72,59.67,9,7,3,16,0,0,8,6,3,4,5.0,0.79,66.77,867
26,2,15.2,67.04,14,3,8,9,0,0,24,6,3,0,3.0,0.52,69.18,755
29,6,7.62,66.31,8,7,3,10,1,0,33,6,2,2,2.0,0.87,83.78,1158
59,9,23.29,53.59,19,4,5,10,0,1,43,8,3,2,4.0,0.64,52.3,237
56,6,5.86,12.51,8,6,5,5,0,0,17,6,3,2,2.0,0.44,77.05,720
22,3,12.53,60.68,13,7,5,15,0,0,13,12,4,3,3.0,0.78,55.04,1160
57,2,38.93,43.98,17,6,5,7,1,0,20,6,0,2,5.0,0.72,71.87,465
18,11,19.36,54.7,12,5,1,24,1,0,22,4,5,3,4.0,0.51,73.7,360
27,11,2.71,34.42,17,7,2,4,0,0,44,5,3,1,1.0,0.55,52.07,869
